trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Circle1_col,Ecc,Circle2_col,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Circle1_colour,Circle2_colour,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,Catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colourpair,Temporder,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_instr_Ishi.keys,key_resp_instr_Ishi.rt,Ishi_trial_keyresp.keys,Ishi_textbox.text,Ishi_mouse.x,Ishi_mouse.y,Ishi_mouse.leftButton,Ishi_mouse.midButton,Ishi_mouse.rightButton,Ishi_mouse.clicked_name,Ishi_loop.thisRepN,Ishi_loop.thisTrialN,Ishi_loop.thisN,Ishi_loop.thisIndex,Ishi_loop.ran,imageaddress,Ishi_trial_keyresp.rt,textbox.text,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.clicked_name,textbox_2.text,mouse_8.x,mouse_8.y,mouse_8.leftButton,mouse_8.midButton,mouse_8.rightButton,mouse_8.clicked_name,textbox_3.text,mouse_9.x,mouse_9.y,mouse_9.leftButton,mouse_9.midButton,mouse_9.rightButton,mouse_9.clicked_name,textbox_4.text,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.clicked_name,textbox_5.text,mouse_13.x,mouse_13.y,mouse_13.leftButton,mouse_13.midButton,mouse_13.rightButton,mouse_13.clicked_name,textbox_6.text,mouse_14.x,mouse_14.y,mouse_14.leftButton,mouse_14.midButton,mouse_14.rightButton,mouse_14.clicked_name,textbox_7.text,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,-3,0.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9766,-0.34920000000000007,0.2156]","[0.6625999999999999,0.4980000000000002,-0.357]",-66,40.5,1,0,0,response7disk,-11,8.5,1,0,0,rectangle,89,40.5,1,0,0,3,3,1.167,1,-9,-4.5,1,0,0,0,99,99,11,1,11,first,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-4,0.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7018,0.7176,0.6155999999999999]","[-0.9688,-0.7412000000000001,-0.4902000000000001]",-46,82.5,1,0,0,response7disk,3,9.5,1,0,0,rectangle,3,9.5,1,0,0,3,1,0.002,0,3,9.5,1,0,0,0,100,100,125,1,44,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,1,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.5922000000000001,-0.7492000000000001,-0.5296000000000001]","[-0.10599999999999998,-0.15300000000000002,0.15280000000000005]",36,-86.5,1,0,0,response3disk,-5,-1.5,1,0,0,rectangle,-5,-1.5,1,0,0,3,2,0.002,0,-5,-1.5,1,0,0,0,101,101,109,1,28,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-3,0.701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7018,0.7176,0.6155999999999999]","[0.23120000000000007,-0.7726,-0.34120000000000006]",-69,44.5,1,0,0,response7disk,-14,12.5,1,0,0,rectangle,-14,12.5,1,0,0,3,1,0.001,0,-14,12.5,1,0,0,0,102,102,132,1,51,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,1,0.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.22340000000000004,-0.9296,-0.7884]","[0.30180000000000007,-0.7884,-0.9844]",49,-84.5,1,0,0,response3disk,-2,-1.5,1,0,0,rectangle,-2,-1.5,1,0,0,3,3,0.001,0,-2,-1.5,1,0,0,0,103,103,134,1,53,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,-2,0.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9763999999999999,0.30979999999999985,-0.6786]","[-0.011800000000000033,-0.906,-0.45100000000000007]",-81,-41.5,1,0,0,response5disk,-4,-9.5,1,0,0,rectangle,-4,-9.5,1,0,0,3,2,0.001,0,-4,-9.5,1,0,0,0,104,104,96,1,15,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,1,0.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7018,0.7802,-0.16079999999999994]","[-0.7412000000000001,-0.08239999999999992,-0.6864]",45,-75.5,1,0,0,response3disk,0,2.5,1,0,0,rectangle,0,2.5,1,0,0,3,2,0.001,0,0,2.5,1,0,0,0,105,105,5,1,5,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.4276,0.0038000000000000256,-0.3256]","[-0.9688,-0.38039999999999996,-0.41979999999999995]",101,26.5,1,0,0,response1disk,3,-4.5,1,0,0,rectangle,3,-4.5,1,0,0,3,1,0.002,0,3,-4.5,1,0,0,0,106,106,141,1,60,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-3,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7802,-0.23140000000000005,-0.20799999999999996]","[-0.30200000000000005,0.14500000000000002,0.2784]",-86,33.5,1,0,0,response7disk,-19,7.5,1,0,0,rectangle,-19,7.5,1,0,0,3,2,0.002,0,-19,7.5,1,0,0,0,107,107,150,1,69,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,1,0.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.4276,0.0038000000000000256,-0.3256]","[-0.17659999999999998,-0.2864,-0.8354]",62,-90.5,1,0,0,response3disk,-2,4.5,1,0,0,rectangle,-2,4.5,1,0,0,3,2,0,0,-2,4.5,1,0,0,0,108,108,140,1,59,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-3,0.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.8115999999999999,-0.0040000000000000036,-0.09819999999999995]","[0.9372,0.9450000000000001,0.8980000000000001]",-59,53.5,1,0,0,response7disk,3,1.5,1,0,0,rectangle,3,1.5,1,0,0,3,1,0.001,0,3,1.5,1,0,0,0,109,109,56,1,56,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-3,0.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.6625999999999999,0.4980000000000002,-0.357]","[0.4196,0.4665999999999999,0.3568]",-81,51.5,1,0,0,response7disk,-16,9.5,1,0,0,rectangle,-16,9.5,1,0,0,3,2,0.003,0,-16,9.5,1,0,0,0,110,110,3,1,3,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,-4,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.3568,-0.20799999999999996,-0.9844]","[-0.7412000000000001,-0.08239999999999992,-0.6864]",-41,71.5,1,0,0,response7disk,2,8.5,1,0,0,rectangle,2,8.5,1,0,0,3,1,0.002,0,2,8.5,1,0,0,0,111,111,111,1,30,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-4,0.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.30200000000000005,0.14500000000000002,0.2784]","[0.7802,-0.23140000000000005,-0.20799999999999996]",-55,77.5,1,0,0,response7disk,-1,2.5,1,0,0,rectangle,-1,2.5,1,0,0,3,1,0,0,-1,2.5,1,0,0,0,112,112,69,1,69,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-4,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.5528,0.7409999999999999,-0.71]","[-0.38039999999999996,-0.4276,-0.1452]",-52,100.5,1,0,0,response7disk,4,2.5,1,0,0,rectangle,4,2.5,1,0,0,3,3,0.002,0,4,2.5,1,0,0,0,113,113,6,1,6,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-2,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.24719999999999998,0.5213999999999999,-0.12959999999999994]","[-0.06680000000000008,-0.45100000000000007,-0.906]",-102,-39.5,1,0,0,response5disk,-2,-8.5,1,0,0,rectangle,-2,-8.5,1,0,0,3,2,0.002,0,-2,-8.5,1,0,0,0,114,114,95,1,14,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,-3,0.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.05879999999999996,0.2784,0.5841999999999998]","[0.3881999999999999,-0.23939999999999995,-0.05040000000000011]",-87,33.5,1,0,0,response7disk,-25,-0.5,1,0,0,rectangle,-25,-0.5,1,0,0,3,2,0.001,0,-25,-0.5,1,0,0,0,115,115,135,1,54,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,-3,0.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9688,-0.38039999999999996,-0.41979999999999995]","[0.5449999999999999,-0.31000000000000005,-0.0354000000000001]",-80,36.5,1,0,0,response7disk,0,-0.5,1,0,0,rectangle,0,-0.5,1,0,0,3,1,0.001,0,0,-0.5,1,0,0,0,116,116,90,1,9,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-3,0.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.3568,-0.20799999999999996,-0.9844]","[0.5528,0.7409999999999999,-0.71]",-77,51.5,1,0,0,response7disk,-12,-2.5,1,0,0,rectangle,-12,-2.5,1,0,0,3,3,0.001,0,-12,-2.5,1,0,0,0,117,117,115,1,34,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-4,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.8118,-0.8198,-0.5452]","[-0.01980000000000004,-0.5138,-0.38039999999999996]",-67,79.5,1,0,0,response7disk,1,11.5,1,0,0,rectangle,1,11.5,1,0,0,3,2,0.001,0,1,11.5,1,0,0,0,118,118,33,1,33,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,-3,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9763999999999999,0.8588,-0.05900000000000005]","[-0.2942,-0.24719999999999998,-0.357]",-84,47.5,1,0,0,response7disk,2,-6.5,1,0,0,rectangle,2,-6.5,1,0,0,3,1,0.002,0,2,-6.5,1,0,0,0,119,119,74,1,74,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-3,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.2942,-0.24719999999999998,-0.357]","[0.9763999999999999,0.8588,-0.05900000000000005]",-91,31.5,1,0,0,response7disk,-6,-4.5,1,0,0,rectangle,-6,-4.5,1,0,0,3,2,0.002,0,-6,-4.5,1,0,0,0,120,120,155,1,74,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-1,0.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.22340000000000004,-0.9296,-0.7884]","[0.2784,-0.31000000000000005,-0.5452]",-36,-70.5,1,0,0,response5disk,4,-7.5,1,0,0,rectangle,4,-7.5,1,0,0,3,2,0.001,0,4,-7.5,1,0,0,0,121,121,131,1,50,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-1,0.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.050999999999999934,-0.6706000000000001,-0.804]","[0.7802,-0.23140000000000005,-0.20799999999999996]",-36,-76.5,1,0,0,response5disk,-4,-9.5,1,0,0,rectangle,-4,-9.5,1,0,0,3,3,0.001,0,-4,-9.5,1,0,0,0,122,122,47,1,47,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,-3,0.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9213999999999998,0.6391999999999998,-0.9922]","[0.19199999999999995,0.18419999999999992,0.5136000000000001]",-83,47.5,1,0,0,response7disk,-17,5.5,1,0,0,rectangle,-17,5.5,1,0,0,3,2,0.002,0,-17,5.5,1,0,0,0,123,123,142,1,61,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,-3,0.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.7412000000000001,-0.08239999999999992,-0.6864]","[0.3568,-0.20799999999999996,-0.9844]",-70,48.5,1,0,0,response7disk,23,-3.5,1,0,0,rectangle,23,-3.5,1,0,0,3,2,0.001,0,23,-3.5,1,0,0,0,124,124,30,1,30,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,-3,0.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.2942,-0.24719999999999998,-0.357]","[0.04299999999999993,0.16060000000000008,-0.6628000000000001]",-73,35.5,1,0,0,response7disk,17,-12.5,1,0,0,rectangle,17,-12.5,1,0,0,3,3,0.001,0,17,-12.5,1,0,0,0,125,125,78,1,78,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,-1,0.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.01980000000000004,-0.5138,-0.38039999999999996]","[0.9763999999999999,0.30979999999999985,-0.6786]",-37,-78.5,1,0,0,response5disk,-1,1.5,1,0,0,rectangle,-1,1.5,1,0,0,3,1,0.001,0,-1,1.5,1,0,0,0,126,126,120,1,39,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,2,0.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.17659999999999998,-0.2864,-0.8354]","[-0.06680000000000008,-0.45100000000000007,-0.906]",71,-46.5,1,0,0,response3disk,-3,-1.5,1,0,0,rectangle,-3,-1.5,1,0,0,3,1,0,0,-3,-1.5,1,0,0,0,127,127,153,1,72,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,1,0.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.8115999999999999,-0.0040000000000000036,-0.09819999999999995]","[0.12939999999999996,-0.2864,0.3253999999999999]",35,-55.5,1,0,0,response3disk,-1,0.5,1,0,0,rectangle,-1,0.5,1,0,0,3,3,0.002,0,-1,0.5,1,0,0,0,128,128,42,1,42,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,1,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.34099999999999997,0.12939999999999996,-0.9766]","[0.9842,0.7409999999999999,-0.6628000000000001]",33,-54.5,1,0,0,response3disk,-2,4.5,1,0,0,rectangle,-2,4.5,1,0,0,3,1,0.003,0,-2,4.5,1,0,0,0,129,129,139,1,58,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-2,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.22340000000000004,-0.9296,-0.7884]","[-0.4746,-0.0354000000000001,0.5449999999999999]",-68,-26.5,1,0,0,response5disk,23,-0.5,1,0,0,rectangle,23,-0.5,1,0,0,3,3,0.001,0,23,-0.5,1,0,0,0,130,130,73,1,73,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
