trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Circle1_col,Ecc,Circle2_col,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Circle1_colour,Circle2_colour,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,Catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colourpair,Temporder,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_instr_Ishi.keys,key_resp_instr_Ishi.rt,Ishi_trial_keyresp.keys,Ishi_textbox.text,Ishi_mouse.x,Ishi_mouse.y,Ishi_mouse.leftButton,Ishi_mouse.midButton,Ishi_mouse.rightButton,Ishi_mouse.clicked_name,Ishi_loop.thisRepN,Ishi_loop.thisTrialN,Ishi_loop.thisN,Ishi_loop.thisIndex,Ishi_loop.ran,imageaddress,textbox.text,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.clicked_name,textbox_2.text,mouse_8.x,mouse_8.y,mouse_8.leftButton,mouse_8.midButton,mouse_8.rightButton,mouse_8.clicked_name,textbox_3.text,mouse_9.x,mouse_9.y,mouse_9.leftButton,mouse_9.midButton,mouse_9.rightButton,mouse_9.clicked_name,textbox_4.text,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.clicked_name,textbox_5.text,mouse_13.x,mouse_13.y,mouse_13.leftButton,mouse_13.midButton,mouse_13.rightButton,mouse_13.clicked_name,textbox_6.text,mouse_14.x,mouse_14.y,mouse_14.leftButton,mouse_14.midButton,mouse_14.rightButton,textbox_7.text,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton,mouse_15.clicked_name
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,-4,0.3524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9688,-0.7412000000000001,-0.4902000000000001]","[0.37240000000000006,0.4980000000000002,-0.2864]",-51,104,1,0,0,response7disk,12,-2,1,0,0,rectangle,12,-2,1,0,0,1,3,0.0031,0,12,-2,1,0,0,0,104,104,78,1,78,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-4,0.2645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.48240000000000005,0.3175999999999999,0.2156]","[0.18419999999999992,-0.4276,-0.404]",-41,63,1,0,0,response7disk,-1,-5,1,0,0,rectangle,-1,-5,1,0,0,1,3,0.0002,0,-1,-5,1,0,0,0,105,105,118,1,37,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,-4,0.3668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9372,0.20779999999999998,0.2704]","[-0.09019999999999995,0.44300000000000006,0.5371999999999999]",-36,81,1,0,0,response7disk,0,4,1,0,0,rectangle,0,4,1,0,0,1,3,0.0005,0,0,4,1,0,0,0,106,106,2,1,2,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-4,0.3336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9138,-0.5296000000000001,-0.5529999999999999]","[-0.011800000000000033,-0.906,-0.45100000000000007]",-39,82,1,0,0,response7disk,11,14,1,0,0,rectangle,11,14,1,0,0,1,2,0.003,0,11,14,1,0,0,0,107,107,9,1,9,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,-4,0.3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.8274000000000001,-0.5844,-0.9452]","[0.796,0.2156,-0.27859999999999996]",-33,100,1,0,0,response7disk,-15,9,1,0,0,rectangle,-15,9,1,0,0,1,3,0.0023,0,-15,9,1,0,0,0,108,108,109,1,28,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,4,0.2828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.4982,-0.2942,-0.0354000000000001]","[0.19199999999999995,0.18419999999999992,0.5136000000000001]",25,79,1,0,0,response1disk,15,6,1,0,0,rectangle,15,6,1,0,0,1,3,0.0003,0,15,6,1,0,0,0,109,109,57,1,57,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,-4,0.2668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.18419999999999992,-0.4276,-0.404]","[-0.07459999999999989,0.12139999999999995,-0.9922]",-41,85,1,0,0,response7disk,-8,11,1,0,0,rectangle,-8,11,1,0,0,1,2,0.0029,0,-8,11,1,0,0,0,110,110,84,1,3,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-4,0.2829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.04299999999999993,0.16060000000000008,-0.6628000000000001]","[0.7646000000000002,0.07440000000000002,0.2704]",-40,78,1,0,0,response7disk,-13,12,1,0,0,rectangle,-13,12,1,0,0,1,2,0.0042,0,-13,12,1,0,0,0,111,111,12,1,12,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,-4,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.5688,-0.08239999999999992,-0.1844]","[-0.050999999999999934,-0.6706000000000001,-0.804]",-37,94,1,0,0,response7disk,-11,-13,1,0,0,rectangle,-11,-13,1,0,0,1,2,0.0003,0,-11,-13,1,0,0,0,112,112,116,1,35,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,-4,0.3328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.2784,-0.31000000000000005,-0.5452]","[0.6547999999999998,-0.043199999999999905,-0.011800000000000033]",-32,82,1,0,0,response7disk,-4,6,1,0,0,rectangle,-4,6,1,0,0,1,3,0.0021,0,-4,6,1,0,0,0,113,113,103,1,22,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-4,0.2832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.09019999999999995,0.44300000000000006,0.5371999999999999]","[0.23920000000000008,0.2704,0.16060000000000008]",-60,92,1,0,0,response7disk,-18,13,1,0,0,rectangle,-18,13,1,0,0,1,3,0.0003,0,-18,13,1,0,0,0,114,114,102,1,21,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-4,0.4329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7018,0.7176,0.6155999999999999]","[-0.6235999999999999,-0.6786,-0.08239999999999992]",-54,87,1,0,0,response7disk,-15,1,1,0,0,rectangle,-15,1,1,0,0,1,3,0.0002,0,-15,1,1,0,0,0,115,115,10,1,10,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-4,0.3171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.796,0.2156,-0.27859999999999996]","[0.9686000000000001,0.3802000000000001,0.19999999999999996]",-50,86,1,0,0,response7disk,12,1,1,0,0,rectangle,12,1,1,0,0,1,3,0.0002,0,12,1,1,0,0,0,116,116,134,1,53,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-4,0.3342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.34920000000000007,-0.702,-0.5216]","[0.34099999999999997,0.5841999999999998,-0.9844]",-38,80,1,0,0,response7disk,-17,9,1,0,0,rectangle,-17,9,1,0,0,1,2,0.0026,0,-17,9,1,0,0,0,117,117,82,1,1,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-4,0.2838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.34099999999999997,0.5841999999999998,-0.9844]","[-0.6235999999999999,-0.6786,-0.08239999999999992]",-42,77,1,0,0,response7disk,-16,-4,1,0,0,rectangle,-16,-4,1,0,0,1,1,0.0022,0,-16,-4,1,0,0,0,118,118,69,1,69,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,-4,0.3005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.45899999999999996,-0.3256,-0.9374]","[-0.9688,-0.4902000000000001,-0.12159999999999993]",-38,83,1,0,0,response7disk,-2,2,1,0,0,rectangle,-2,2,1,0,0,1,1,0.0004,0,-2,2,1,0,0,0,119,119,115,1,34,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,-4,0.4339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.796,0.2156,-0.27859999999999996]","[-0.34920000000000007,-0.702,-0.5216]",-62,84,1,0,0,response7disk,3,-7,1,0,0,rectangle,3,-7,1,0,0,1,1,0.0003,0,3,-7,1,0,0,0,120,120,100,1,19,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-4,0.3006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.34099999999999997,0.5841999999999998,-0.9844]","[-0.34920000000000007,-0.702,-0.5216]",-47,105,1,0,0,response7disk,-25,5,1,0,0,rectangle,-25,5,1,0,0,1,3,0.0026,0,-25,5,1,0,0,0,121,121,1,1,1,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-4,0.3827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.011800000000000033,-0.906,-0.45100000000000007]","[-0.011800000000000033,-0.906,-0.45100000000000007]",-29,94,1,0,0,response7disk,-7,3,1,0,0,rectangle,-7,3,1,0,0,1,1,0.002,0,-7,3,1,0,0,0,122,122,47,1,47,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-4,0.3163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9372,0.20779999999999998,0.2704]","[-0.9688,-0.38039999999999996,-0.41979999999999995]",-40,72,1,0,0,response7disk,-11,-3,1,0,0,rectangle,28,-92,1,0,0,1,1,1.5002,1,14,-2,1,0,0,0,123,123,97,1,16,second,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,4,0.2841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.10599999999999998,-0.10599999999999998,0.5841999999999998]","[-0.6235999999999999,-0.6786,-0.08239999999999992]",22,59,1,0,0,response1disk,-3,-1,1,0,0,rectangle,-3,-1,1,0,0,1,2,0.0025,0,-3,-1,1,0,0,0,124,124,61,1,61,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-4,0.2664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.40379999999999994,0.09000000000000008,0.44300000000000006]","[-0.8198,-0.5138,-0.7492000000000001]",-47,73,1,0,0,response7disk,-7,3,1,0,0,rectangle,-7,3,1,0,0,1,2,0.0003,0,-7,3,1,0,0,0,125,125,152,1,71,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,-4,0.3487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9216,-0.5529999999999999,-0.3962]","[0.8274000000000001,-0.5844,-0.9452]",-27,69,1,0,0,response7disk,-2,-1,1,0,0,rectangle,77,54,1,0,0,3,3,1.4324,1,18,8,1,0,0,0,126,126,36,1,36,first,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,4,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.011800000000000033,-0.906,-0.45100000000000007]","[-0.011800000000000033,-0.906,-0.45100000000000007]",25,73,1,0,0,response1disk,4,-8,1,0,0,rectangle,4,-8,1,0,0,3,2,0.0023,0,4,-8,1,0,0,0,127,127,128,1,47,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,4,0.2994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.8118,-0.8198,-0.5452]","[-0.5922000000000001,-0.7492000000000001,-0.5296000000000001]",48,81,1,0,0,response1disk,16,-1,1,0,0,rectangle,16,-1,1,0,0,3,2,0.0002,0,16,-1,1,0,0,0,128,128,17,1,17,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,-4,0.2836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9844,-0.9688,-0.9922]","[-0.9766,-0.6472,0.07440000000000002]",-54,96,1,0,0,response7disk,-19,-4,1,0,0,rectangle,-19,-4,1,0,0,3,3,0.0024,0,-19,-4,1,0,0,0,129,129,158,1,77,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-4,0.2671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.17659999999999998,-0.2864,-0.8354]","[0.9686000000000001,0.3802000000000001,0.19999999999999996]",-26,109,1,0,0,response7disk,-12,3,1,0,0,rectangle,-12,3,1,0,0,3,1,0.0027,0,-12,3,1,0,0,0,130,130,137,1,56,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,-4,0.2995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7176,-0.906,-0.6864]","[-0.06680000000000008,-0.45100000000000007,-0.906]",-32,89,1,0,0,response7disk,-15,9,1,0,0,rectangle,-15,9,1,0,0,3,3,0.0031,0,-15,9,1,0,0,0,131,131,112,1,31,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,-4,0.3151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.7412000000000001,-0.08239999999999992,-0.6864]","[-0.4668,-0.8746,-0.2942]",-50,75,1,0,0,response7disk,-3,3,1,0,0,rectangle,-3,3,1,0,0,3,1,0.0033,0,-3,3,1,0,0,0,132,132,135,1,54,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,-4,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.37240000000000006,-0.050999999999999934,-0.5216]","[-0.45899999999999996,-0.3256,-0.9374]",-44,103,1,0,0,response7disk,-13,5,1,0,0,rectangle,-13,5,1,0,0,3,2,0.0026,0,-13,5,1,0,0,0,133,133,72,1,72,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-4,0.3339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.6547999999999998,-0.043199999999999905,-0.011800000000000033]","[0.2784,-0.31000000000000005,-0.5452]",-29,93,1,0,0,response7disk,-6,-2,1,0,0,rectangle,-6,-2,1,0,0,3,3,0.0022,0,-6,-2,1,0,0,0,134,134,22,1,22,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fe3a0b4bf7c820835fc8fe1,62c53936b7009b49e4ba96c6,2022-07-06_09h31.10.876,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.13952369,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,4,0.5355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.4902000000000001,0.2704,-0.45899999999999996]","[-0.9688,-0.7412000000000001,-0.4902000000000001]",31,86,1,0,0,response1disk,7,-5,1,0,0,rectangle,7,-5,1,0,0,3,1,0.0022,0,7,-5,1,0,0,0,135,135,32,1,32,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
