trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Circle1_col,Ecc,Circle2_col,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Circle1_colour,Circle2_colour,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchresponse,catchnumber,response_time_catch,Catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colourpair,Temporder,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_instr_Ishi.keys,key_resp_instr_Ishi.rt,Ishi_trial_keyresp.keys,Ishi_trial_keyresp.rt,Ishi_textbox.text,Ishi_loop.thisRepN,Ishi_loop.thisTrialN,Ishi_loop.thisN,Ishi_loop.thisIndex,Ishi_loop.ran,imageaddress,textbox.text,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.clicked_name,textbox_2.text,mouse_8.x,mouse_8.y,mouse_8.leftButton,mouse_8.midButton,mouse_8.rightButton,mouse_8.clicked_name,textbox_3.text,mouse_9.x,mouse_9.y,mouse_9.leftButton,mouse_9.midButton,mouse_9.rightButton,mouse_9.clicked_name,textbox_4.text,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.clicked_name,textbox_5.text,mouse_13.x,mouse_13.y,mouse_13.leftButton,mouse_13.midButton,mouse_13.rightButton,mouse_13.clicked_name,textbox_6.text,mouse_14.x,mouse_14.y,mouse_14.leftButton,mouse_14.midButton,mouse_14.rightButton,textbox_7.text,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,fourtwo,,-3,1.5292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.4902000000000001,0.2704,-0.45899999999999996]","[0.9686000000000001,0.5763999999999998,0.11359999999999992]",-64,36.79998779,1,0,0,response7disk,6.400024414,-4,1,0,0,rectangle,6.400024414,-4,1,0,0,,3,1,0.0011,0,6.400024414,-4,1,0,0,,0,78,78,154,1,73,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,fourthree,,-3,0.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7018,0.7802,-0.16079999999999994]","[-0.10599999999999998,-0.10599999999999998,0.5841999999999998]",-58.39996338,43.19998169,1,0,0,response7disk,6.400024414,0.799987793,1,0,0,rectangle,6.400024414,0.799987793,1,0,0,,3,1,0.0001,0,6.400024414,0.799987793,1,0,0,,0,79,79,77,1,77,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twoone,,-4,1.0139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.7412000000000001,-0.08239999999999992,-0.6864]","[-0.34920000000000007,-0.702,-0.5216]",-52,76.79998779,1,0,0,response7disk,15.20001221,6.399993896,1,0,0,rectangle,15.20001221,6.399993896,1,0,0,,3,2,0.001,0,15.20001221,6.399993896,1,0,0,,0,80,80,9,1,9,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,onethree,,1,0.7982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9688,-0.38039999999999996,-0.41979999999999995]","[-0.9296,-0.12959999999999994,-0.043199999999999905]",76.79998779,-115.2000122,1,0,0,response3disk,12,-6.399993896,1,0,0,rectangle,12,-6.399993896,1,0,0,,3,1,0.0009,0,12,-6.399993896,1,0,0,,0,81,81,100,1,19,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twofour,,-2,1.1302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7646000000000002,0.07440000000000002,0.2704]","[-0.07459999999999989,0.12139999999999995,-0.9922]",-80,-34.3999939,1,0,0,response5disk,20.79998779,-4,1,0,0,rectangle,20.79998779,-4,1,0,0,,3,2,0.0008,0,20.79998779,-4,1,0,0,,0,82,82,99,1,18,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,fourthree,,-4,0.6314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.8198,-0.5138,-0.7492000000000001]","[0.9372,0.9450000000000001,0.8980000000000001]",-30.39996338,62.3999939,1,0,0,response7disk,0,3.199981689,1,0,0,rectangle,0,3.199981689,1,0,0,,3,1,0.001,0,0,3.199981689,1,0,0,,0,83,83,26,1,26,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,fourtwo,,-3,0.8978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.5449999999999999,-0.31000000000000005,-0.0354000000000001]","[-0.17659999999999998,-0.2864,-0.8354]",-50.39996338,22.3999939,1,0,0,response7disk,-9.599975586,-3.200012207,1,0,0,rectangle,-9.599975586,-3.200012207,1,0,0,,3,1,0,0,-9.599975586,-3.200012207,1,0,0,,0,84,84,43,1,43,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,onethree,,-3,0.6648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9686000000000001,0.5763999999999998,0.11359999999999992]","[-0.45899999999999996,-0.3256,-0.9374]",-60.79998779,44.79998779,1,0,0,response7disk,15.20001221,-2.399993896,1,0,0,rectangle,15.20001221,-2.399993896,1,0,0,,3,2,0.0008,0,15.20001221,-2.399993896,1,0,0,,0,85,85,21,1,21,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,fourtwo,,-2,0.9971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.7412000000000001,-0.08239999999999992,-0.6864]","[0.37240000000000006,-0.050999999999999934,-0.5216]",-70.39996338,-32,1,0,0,response5disk,-14.39996338,-0.800018311,1,0,0,rectangle,-14.39996338,-0.800018311,1,0,0,,3,1,0.0009,0,-14.39996338,-0.800018311,1,0,0,,0,86,86,87,1,6,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twofour,,-1,1.7785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.6625999999999999,0.4980000000000002,-0.357]","[0.23920000000000008,0.2704,0.16060000000000008]",-26.39996338,-127.2000122,1,0,0,response5disk,2.400024414,-2.399993896,1,0,0,rectangle,89.60003662,28.79998779,1,0,0,response1disk_3,3,3,1.728,1,0,-0.800018311,1,0,0,rectangle,0,87,87,76,1,76,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threefour,,-4,0.7813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9766,-0.34920000000000007,0.2156]","[-0.011800000000000033,-0.906,-0.45100000000000007]",-23.20001221,72.79998779,1,0,0,response7disk,14.40002441,6.399993896,1,0,0,rectangle,14.40002441,6.399993896,1,0,0,,3,2,0.0009,0,14.40002441,6.399993896,1,0,0,,0,88,88,71,1,71,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,fourthree,,-4,0.5652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.4982,-0.2942,-0.0354000000000001]","[0.9842,0.7409999999999999,-0.6628000000000001]",-34.39996338,57.6000061,1,0,0,response7disk,-3.200012207,6.399993896,1,0,0,rectangle,-3.200012207,6.399993896,1,0,0,,3,3,0.0008,0,-3.200012207,6.399993896,1,0,0,,0,89,89,35,1,35,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,onethree,,-3,1.5547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.6547999999999998,-0.043199999999999905,-0.011800000000000033]","[-0.6,0.16860000000000008,0.44300000000000006]",-57.59997559,17.6000061,1,0,0,response7disk,15.20001221,-10.3999939,1,0,0,rectangle,15.20001221,-10.3999939,1,0,0,,3,3,0.0001,0,15.20001221,-10.3999939,1,0,0,,0,90,90,48,1,48,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,onetwo,,-1,1.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.2784,-0.31000000000000005,-0.5452]","[-0.011800000000000033,-0.906,-0.45100000000000007]",-32.79998779,-104.7999878,1,0,0,response5disk,0.799987793,4,1,0,0,rectangle,0.799987793,4,1,0,0,,3,3,0.0001,0,0.799987793,4,1,0,0,,0,91,91,155,1,74,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threeone,,2,2.6762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.3568,-0.20799999999999996,-0.9844]","[1,0.12939999999999996,-1]",107.2000122,-80,1,0,0,response3disk,30.40002441,0,1,0,0,rectangle,30.40002441,0,1,0,0,,3,2,0.0008,0,30.40002441,0,1,0,0,,0,92,92,94,1,13,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twoone,,1,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9688,-0.7412000000000001,-0.4902000000000001]","[-0.38039999999999996,-0.4276,-0.1452]",88.79998779,-98.40002441,1,0,0,response3disk,18.40002441,-8,1,0,0,rectangle,18.40002441,-8,1,0,0,,3,3,0.0015,0,18.40002441,-8,1,0,0,,0,93,93,5,1,5,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twoone,,-3,3.1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9844,-0.9688,-0.9922]","[-0.17659999999999998,-0.2864,-0.8354]",-111.2000122,37.6000061,1,0,0,response7disk,0,-0.800018311,1,0,0,rectangle,0,-0.800018311,1,0,0,,3,2,0.001,0,0,-0.800018311,1,0,0,,0,94,94,3,1,3,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,onetwo,,2,2.4103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9763999999999999,0.8588,-0.05900000000000005]","[1,0.12939999999999996,-1]",121.6000366,-93.60003662,1,0,0,response3disk,11.20001221,4.799987793,1,0,0,rectangle,11.20001221,4.799987793,1,0,0,,3,3,0.0013,0,11.20001221,4.799987793,1,0,0,,0,95,95,64,1,64,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,fourtwo,,1,0.7978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.5452,-0.608,0.2470000000000001]","[-0.38039999999999996,-0.4276,-0.1452]",65.60003662,-125.6000366,1,0,0,response3disk,11.20001221,4,1,0,0,rectangle,11.20001221,4,1,0,0,,3,3,0.0001,0,11.20001221,4,1,0,0,,0,96,96,147,1,66,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,fourthree,,-3,1.0804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.26280000000000003,-0.2158,-0.3256]","[-0.10599999999999998,-0.10599999999999998,0.5841999999999998]",-75.20001221,33.6000061,1,0,0,response7disk,4,-2.399993896,1,0,0,rectangle,4,-2.399993896,1,0,0,,3,1,0.0009,0,4,-2.399993896,1,0,0,,0,97,97,27,1,27,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,fourtwo,,3,1.3388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.34099999999999997,0.12939999999999996,-0.9766]","[-0.06680000000000008,-0.45100000000000007,-0.906]",82.40002441,47.19998169,1,0,0,response1disk,8,-8,1,0,0,rectangle,8,-8,1,0,0,,3,3,0.0009,0,8,-8,1,0,0,,0,98,98,59,1,59,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threeone,,-3,1.0472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.5449999999999999,-0.31000000000000005,-0.0354000000000001]","[-0.17659999999999998,0.3253999999999999,0.19999999999999996]",-68.79998779,40,1,0,0,response7disk,-0.799987793,4,1,0,0,rectangle,-0.799987793,4,1,0,0,,3,1,0.0009,0,-0.799987793,4,1,0,0,,0,99,99,120,1,39,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,fourtwo,,-3,3.7398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.34920000000000007,-0.702,-0.5216]","[-0.7412000000000001,-0.08239999999999992,-0.6864]",-87.20001221,28,1,0,0,response7disk,-11.20001221,-9.600006104,1,0,0,rectangle,-11.20001221,-9.600006104,1,0,0,,3,2,0.0009,0,-11.20001221,-9.600006104,1,0,0,,0,100,100,90,1,9,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twofour,,-4,1.0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.011800000000000033,-0.906,-0.45100000000000007]","[-0.9766,-0.34920000000000007,0.2156]",-29.59997559,68,1,0,0,response7disk,0,-4,1,0,0,rectangle,0,-4,1,0,0,,3,2,0.0001,0,0,-4,1,0,0,,0,101,101,152,1,71,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,onethree,,2,0.9142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.37240000000000006,0.4980000000000002,-0.2864]","[0.34099999999999997,0.12939999999999996,-0.9766]",102.4000244,-44.80001831,1,0,0,response3disk,20.79998779,5.600006104,1,0,0,rectangle,20.79998779,5.600006104,1,0,0,,3,1,0.0009,0,20.79998779,5.600006104,1,0,0,,0,102,102,25,1,25,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threeone,,-2,0.9307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.48240000000000005,0.3175999999999999,0.2156]","[-0.17659999999999998,-0.2864,-0.8354]",-78.39996338,-52,1,0,0,response5disk,22.40002441,-4.800018311,1,0,0,rectangle,22.40002441,-4.800018311,1,0,0,,3,1,0.0001,0,22.40002441,-4.800018311,1,0,0,,0,103,103,95,1,14,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twofour,,-4,0.8977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.2862,0.7802,0.3568]","[0.2784,-0.31000000000000005,-0.5452]",-42.39996338,84.79998779,1,0,0,response7disk,-3.200012207,0.799987793,1,0,0,rectangle,-3.200012207,0.799987793,1,0,0,,3,2,0.0008,0,-3.200012207,0.799987793,1,0,0,,0,104,104,142,1,61,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,fourthree,,-4,0.7478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.5452,-0.608,0.2470000000000001]","[0.37240000000000006,0.4980000000000002,-0.2864]",-31.20001221,53.6000061,1,0,0,response7disk,-3.200012207,-12,1,0,0,rectangle,-3.200012207,-12,1,0,0,,3,2,0.0001,0,-3.200012207,-12,1,0,0,,0,105,105,0,1,0,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threeone,,-4,2.4767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.17659999999999998,0.3253999999999999,0.19999999999999996]","[0.5449999999999999,-0.31000000000000005,-0.0354000000000001]",-44,65.6000061,1,0,0,response7disk,9.600036621,-9.600006104,1,0,0,rectangle,9.600036621,-9.600006104,1,0,0,,3,2,0.0001,0,9.600036621,-9.600006104,1,0,0,,0,106,106,39,1,39,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,onethree,,2,1.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.796,0.2156,-0.27859999999999996]","[0.5528,0.7409999999999999,-0.71]",106.4000244,-73.6000061,1,0,0,response3disk,-12.79998779,8,1,0,0,rectangle,-12.79998779,8,1,0,0,,3,2,0.0001,0,-12.79998779,8,1,0,0,,0,107,107,131,1,50,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5db9877aee6f57000b1487c5,62bbfb2d447d54b1ac67c6fb,2022-06-29_09h12.10.594,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.19744763,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threefour,,-4,1.0064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.3802000000000001,0.19199999999999995,-0.6394]","[-0.9688,-0.7412000000000001,-0.4902000000000001]",-40.79998779,56.79998779,1,0,0,response7disk,11.20001221,-4.800018311,1,0,0,rectangle,11.20001221,-4.800018311,1,0,0,,3,2,0.0001,0,11.20001221,-4.800018311,1,0,0,,0,108,108,96,1,15,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
